0,9
1,8.5036
0.503603,8.5036
1.4964,8.5036
2,8.5036
1.5036,8.5036
2.4964,8.5036
3,8.5036
2.5036,8.5036
3.4964,8.5036
4,8.5036
3.5036,8.5036
4.4964,8.5036
5,8.5036
4.5036,8.5036
5.4964,8.5036
6,8.5036
5.5036,8.5036
6.4964,8.5036
7,8.5036
6.5036,8.5036
7.4964,8.5036
8,8.5036
7.5036,8.5036
8.4964,8.5036
9,8.5036
8.5036,8.5036
9.4964,8.5036
10,8.5036
9.5036,8.5036
10.4964,8.5036
11,8.5036
10.5036,8.5036
11.4964,8.5036
12,8.5036
11.5036,8.5036
12.4964,8.5036
13,8.5036
12.5036,8.5036
13.4964,8.5036
14,8.5036
13.5036,8.5036
14.4964,8.5036
15,8.5036
14.5036,8.5036
15.4964,8.5036
16,8.5036
15.5036,8.5036
16.4964,8.5036
17,8.5036
16.5036,8.5036
17.4964,8.5036
18,8.5036
17.5036,8.5036
18.4964,8.5036
19,8.5036
18.5036,8.5036
19.4964,8.5036
20,8.5036
19.5036,8.5036
20.4964,8.5036
21,8.5036
20.5036,8.5036
21.4964,8.5036
22,8.5036
21.5036,8.5036
22.4964,8.5036
23,8.5036
22.5036,8.5036
23.4964,8.5036
24,8.5036
23.5036,8.5036
24.4964,8.5036
25,8.5036
24.5036,8.5036
25.4964,8.5036
26,8.5036
25.5036,8.5036
26.4964,8.5036
27,8.5036
26.5036,8.5036
27.4964,8.5036
28,8.5036
27.5036,8.5036
28.4964,8.5036
29,8.5036
28.5036,8.5036
29.4964,8.5036
30,8.5036
29.5036,8.5036
30.4964,8.5036
31,8.5036
30.5036,8.5036
31.4964,8.5036
32,8.5036
31.5036,8.5036
32.4964,8.5036
33,8.5036
32.5036,8.5036
33.4964,8.5036
34,8.5036
33.5036,8.5036
34.4964,8.5036
35,8.5036
34.5036,8.5036
35.4964,8.5036
36,8.5036
35.5036,8.5036
36.4964,8.5036
37,8.5036
36.5036,8.5036
37.4964,8.5036
38,8.5036
37.5036,8.5036
38.4964,8.5036
39,8.5036
38.5036,8.5036
39.4964,8.5036
40,8.5036
39.5036,8.5036
40.4964,8.5036
41,8.5036
40.5036,8.5036
41.4964,8.5036
42,8.5036
41.5036,8.5036
42.4964,8.5036
43,8.5036
42.5036,8.5036
43.4964,8.5036
44,8.5036
43.5036,8.5036
44.4964,8.5036
45,8.5036
44.5036,8.5036
45.4964,8.5036
46,8.5036
45.5036,8.5036
46.4964,8.5036
47,8.5036
46.5036,8.5036
47.4964,8.5036
48,8.5036
47.5036,8.5036
48.4964,8.5036
49,8.5036
48.5036,8.5036
49.4964,8.5036
50,8.5036
49.5036,8.5036
50.4964,8.5036
51,8.5036
50.5036,8.5036
51.4964,8.5036
52,8.5036
51.5036,8.5036
52.4964,8.5036
