10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
9.02805,1
9.02805,0.0280492
9.02805,1.97195
20.972,1
20.972,0.0280492
20.972,1.97195
49.028,1
49.028,0.0280492
49.028,1.97195
60.972,1
60.972,0.0280492
60.972,1.97195
129.028,1
129.028,0.0280492
129.028,1.97195
140.972,1
140.972,0.0280492
140.972,1.97195
9.02805,2
9.02805,1.02805
9.02805,2.97195
20.972,2
20.972,1.02805
20.972,2.97195
49.028,2
49.028,1.02805
49.028,2.97195
60.972,2
60.972,1.02805
60.972,2.97195
129.028,2
129.028,1.02805
129.028,2.97195
140.972,2
140.972,1.02805
140.972,2.97195
9.02805,3
9.02805,2.02805
9.02805,3.97195
20.972,3
20.972,2.02805
20.972,3.97195
49.028,3
49.028,2.02805
49.028,3.97195
60.972,3
60.972,2.02805
60.972,3.97195
129.028,3
129.028,2.02805
129.028,3.97195
140.972,3
140.972,2.02805
140.972,3.97195
9.02805,4
9.02805,3.02805
9.02805,4.97195
20.972,4
20.972,3.02805
20.972,4.97195
49.028,4
49.028,3.02805
49.028,4.97195
60.972,4
60.972,3.02805
60.972,4.97195
129.028,4
129.028,3.02805
129.028,4.97195
140.972,4
140.972,3.02805
140.972,4.97195
9.02805,5
9.02805,4.02805
9.02805,5.97195
20.972,5
20.972,4.02805
20.972,5.97195
49.028,5
49.028,4.02805
49.028,5.97195
60.972,5
60.972,4.02805
60.972,5.97195
129.028,5
129.028,4.02805
129.028,5.97195
140.972,5
140.972,4.02805
140.972,5.97195
9.02805,6
9.02805,5.02805
9.02805,6.97195
20.972,6
20.972,5.02805
20.972,6.97195
49.028,6
49.028,5.02805
49.028,6.97195
60.972,6
60.972,5.02805
60.972,6.97195
129.028,6
129.028,5.02805
129.028,6.97195
140.972,6
140.972,5.02805
140.972,6.97195
9.02805,7
9.02805,6.02805
9.02805,7.97195
20.972,7
20.972,6.02805
20.972,7.97195
49.028,7
49.028,6.02805
49.028,7.97195
60.972,7
60.972,6.02805
60.972,7.97195
129.028,7
129.028,6.02805
129.028,7.97195
140.972,7
140.972,6.02805
140.972,7.97195
9.02805,8
9.02805,7.02805
9.02805,8.97195
20.972,8
20.972,7.02805
20.972,8.97195
49.028,8
49.028,7.02805
49.028,8.97195
60.972,8
60.972,7.02805
60.972,8.97195
129.028,8
129.028,7.02805
129.028,8.97195
140.972,8
140.972,7.02805
140.972,8.97195
9.02805,9
9.02805,8.02805
9.02805,9.97195
20.972,9
20.972,8.02805
20.972,9.97195
49.028,9
49.028,8.02805
49.028,9.97195
60.972,9
60.972,8.02805
60.972,9.97195
129.028,9
129.028,8.02805
129.028,9.97195
140.972,9
140.972,8.02805
140.972,9.97195
9.02805,10
