0,79
0.503603,78.5036
1,78.5036
1.4964,78.5036
1.5036,78.5036
2,78.5036
2.4964,78.5036
2.5036,78.5036
3,78.5036
3.4964,78.5036
3.5036,78.5036
4,78.5036
4.4964,78.5036
4.5036,78.5036
5,78.5036
5.4964,78.5036
5.5036,78.5036
6,78.5036
6.4964,78.5036
6.5036,78.5036
7,78.5036
7.4964,78.5036
7.5036,78.5036
8,78.5036
8.4964,78.5036
8.5036,78.5036
9,78.5036
9.4964,78.5036
9.5036,78.5036
10,78.5036
10.4964,78.5036
10.5036,78.5036
11,78.5036
11.4964,78.5036
11.5036,78.5036
12,78.5036
12.4964,78.5036
12.5036,78.5036
13,78.5036
13.4964,78.5036
13.5036,78.5036
14,78.5036
14.4964,78.5036
14.5036,78.5036
15,78.5036
15.4964,78.5036
15.5036,78.5036
16,78.5036
16.4964,78.5036
16.5036,78.5036
17,78.5036
17.4964,78.5036
17.5036,78.5036
18,78.5036
18.4964,78.5036
18.5036,78.5036
19,78.5036
19.4964,78.5036
19.5036,78.5036
20,78.5036
20.4364,78.5636
20.5988,78.5988
21,78.6552
21.2953,78.7047
21.8135,78.8135
22,78.8456
22.1282,78.8718
22.6495,79
22.9089,79.0911
23,79.127
23.2375,79.2375
23.6123,79.3877
24,79.5754
24.2807,79.7193
24.7557,80
24.9049,80.0951
25,80.1638
25.4743,80.5257
25.926,80.926
26,80.9861
26.0073,80.9927
26.0143,81
26.0614,81.0614
26.4606,81.5394
26.7942,82
26.8671,82.1329
27,82.4041
27.1897,82.8103
27.2675,83
27.3394,83.3394
27.4053,83.5947
27.4895,84
27.4895,84.4895
27.4895,84.5105
27.4895,85
27.4053,85.4053
27.3394,85.6606
27.2675,86
27.1897,86.1897
27,86.5959
26.8671,86.8671
26.7942,87
26.4606,87.4606
26.0614,87.9386
26.0143,88
26.0073,88.0073
26,88.0139
25.926,88.074
25.4743,88.4743
25,88.8362
24.9049,88.9049
24.7557,89
24.2807,89.2807
24,89.4246
23.6123,89.6123
23.2375,89.7625
23,89.873
22.9089,89.9089
22.6495,90
22.1282,90.1282
22,90.1544
21.8135,90.1865
21.2953,90.2953
21,90.3448
20.5988,90.4012
20.4364,90.4364
20,90.4964
19.5036,90.4964
19.4964,90.4964
19,90.4964
18.5036,90.4964
18.4964,90.4964
18,90.4964
17.5036,90.4964
17.4964,90.4964
17,90.4964
16.5036,90.4964
16.4964,90.4964
16,90.4964
15.5036,90.4964
15.4964,90.4964
15,90.4964
14.5036,90.4964
14.4964,90.4964
14,90.4964
13.5036,90.4964
13.4964,90.4964
13,90.4964
12.5036,90.4964
12.4964,90.4964
12,90.4964
11.5036,90.4964
11.4964,90.4964
11,90.4964
10.5036,90.4964
10.4964,90.4964
10,90.4964
9.5036,90.4964
9.4964,90.4964
9,90.4964
8.5036,90.4964
8.4964,90.4964
8,90.4964
7.5036,90.4964
7.4964,90.4964
7,90.4964
6.5036,90.4964
6.4964,90.4964
6,90.4964
5.5036,90.4964
5.4964,90.4964
5,90.4964
4.5036,90.4964
4.4964,90.4964
4,90.4964
3.5036,90.4964
3.4964,90.4964
3,90.4964
2.5036,90.4964
2.4964,90.4964
2,90.4964
1.5036,90.4964
1.4964,90.4964
1,90.4964
0.503603,90.4964
0,90
0,89
0,88
0,87
0,86
0,85
0,84
0,83
0,82
0,81
0,80
